year,state,county,county_code,candidate,party
2000,Iowa,Winneshiek,19191,George W. Bush,republican
2000,Iowa,Winnebago,19189,Al Gore,democrat
2000,Iowa,Webster,19187,Al Gore,democrat
2000,Iowa,Wayne,19185,George W. Bush,republican
2000,Iowa,Washington,19183,George W. Bush,republican
2000,Iowa,Warren,19181,George W. Bush,republican
2000,Iowa,Wapello,19179,Al Gore,democrat
2000,Iowa,Van Buren,19177,George W. Bush,republican
2000,Iowa,Union,19175,George W. Bush,republican
2000,Iowa,Taylor,19173,George W. Bush,republican
2000,Iowa,Tama,19171,Al Gore,democrat
2000,Iowa,Story,19169,Al Gore,democrat
2000,Iowa,Sioux,19167,George W. Bush,republican
2000,Iowa,Shelby,19165,George W. Bush,republican
2000,Iowa,Scott,19163,Al Gore,democrat
2000,Iowa,Sac,19161,George W. Bush,republican
2000,Iowa,Ringgold,19159,George W. Bush,republican
2000,Iowa,Poweshiek,19157,George W. Bush,republican
2000,Iowa,Pottawattamie,19155,George W. Bush,republican
2000,Iowa,Polk,19153,Al Gore,democrat
2000,Iowa,Pocahontas,19151,George W. Bush,republican
2000,Iowa,Plymouth,19149,George W. Bush,republican
2000,Iowa,Palo Alto,19147,George W. Bush,republican
2000,Iowa,Page,19145,George W. Bush,republican
2000,Iowa,Osceola,19143,George W. Bush,republican
2000,Iowa,O'Brien,19141,George W. Bush,republican
2000,Iowa,Muscatine,19139,Al Gore,democrat
2000,Iowa,Montgomery,19137,George W. Bush,republican
2000,Iowa,Monroe,19135,George W. Bush,republican
2000,Iowa,Monona,19133,George W. Bush,republican
2000,Iowa,Mitchell,19131,Al Gore,democrat
2000,Iowa,Mills,19129,George W. Bush,republican
2000,Iowa,Marshall,19127,George W. Bush,republican
2000,Iowa,Marion,19125,George W. Bush,republican
2000,Iowa,Mahaska,19123,George W. Bush,republican
2000,Iowa,Madison,19121,George W. Bush,republican
2000,Iowa,Lyon,19119,George W. Bush,republican
2000,Iowa,Lucas,19117,George W. Bush,republican
2000,Iowa,Louisa,19115,Al Gore,democrat
2000,Iowa,Linn,19113,Al Gore,democrat
2000,Iowa,Lee,19111,Al Gore,democrat
2000,Iowa,Kossuth,19109,George W. Bush,republican
2000,Iowa,Keokuk,19107,George W. Bush,republican
2000,Iowa,Jones,19105,Al Gore,democrat
2000,Iowa,Johnson,19103,Al Gore,democrat
2000,Iowa,Jefferson,19101,George W. Bush,republican
2000,Iowa,Jasper,19099,George W. Bush,republican
2000,Iowa,Jackson,19097,Al Gore,democrat
2000,Iowa,Iowa,19095,George W. Bush,republican
2000,Iowa,Ida,19093,George W. Bush,republican
2000,Iowa,Humboldt,19091,George W. Bush,republican
2000,Iowa,Howard,19089,Al Gore,democrat
2000,Iowa,Henry,19087,George W. Bush,republican
2000,Iowa,Harrison,19085,George W. Bush,republican
2000,Iowa,Hardin,19083,George W. Bush,republican
2000,Iowa,Hancock,19081,George W. Bush,republican
2000,Iowa,Hamilton,19079,George W. Bush,republican
2000,Iowa,Guthrie,19077,George W. Bush,republican
2000,Iowa,Grundy,19075,George W. Bush,republican
2000,Iowa,Greene,19073,Al Gore,democrat
2000,Iowa,Fremont,19071,George W. Bush,republican
2000,Iowa,Franklin,19069,George W. Bush,republican
2000,Iowa,Floyd,19067,Al Gore,democrat
2000,Iowa,Fayette,19065,George W. Bush,republican
2000,Iowa,Emmet,19063,George W. Bush,republican
2000,Iowa,Dubuque,19061,Al Gore,democrat
2000,Iowa,Dickinson,19059,George W. Bush,republican
2000,Iowa,Des Moines,19057,Al Gore,democrat
2000,Iowa,Delaware,19055,George W. Bush,republican
2000,Iowa,Decatur,19053,George W. Bush,republican
2000,Iowa,Davis,19051,George W. Bush,republican
2000,Iowa,Dallas,19049,George W. Bush,republican
2000,Iowa,Crawford,19047,George W. Bush,republican
2000,Iowa,Clinton,19045,Al Gore,democrat
2000,Iowa,Clayton,19043,Al Gore,democrat
2000,Iowa,Clay,19041,George W. Bush,republican
2000,Iowa,Clarke,19039,Al Gore,democrat
2000,Iowa,Chickasaw,19037,Al Gore,democrat
2000,Iowa,Cherokee,19035,George W. Bush,republican
2000,Iowa,Cerro Gordo,19033,Al Gore,democrat
2000,Iowa,Cedar,19031,Al Gore,democrat
2000,Iowa,Cass,19029,George W. Bush,republican
2000,Iowa,Carroll,19027,George W. Bush,republican
2000,Iowa,Calhoun,19025,George W. Bush,republican
2000,Iowa,Butler,19023,George W. Bush,republican
2000,Iowa,Buena Vista,19021,George W. Bush,republican
2000,Iowa,Buchanan,19019,Al Gore,democrat
2000,Iowa,Bremer,19017,George W. Bush,republican
2000,Iowa,Boone,19015,Al Gore,democrat
2000,Iowa,Black Hawk,19013,Al Gore,democrat
2000,Iowa,Benton,19011,Al Gore,democrat
2000,Iowa,Audubon,19009,George W. Bush,republican
2000,Iowa,Appanoose,19007,George W. Bush,republican
2000,Iowa,Allamakee,19005,George W. Bush,republican
2000,Iowa,Adams,19003,George W. Bush,republican
2000,Iowa,Adair,19001,George W. Bush,republican
2000,Indiana,Whitley,18183,George W. Bush,republican
2000,Indiana,White,18181,George W. Bush,republican
2000,Indiana,Wells,18179,George W. Bush,republican
2000,Indiana,Wayne,18177,George W. Bush,republican
2000,Indiana,Washington,18175,George W. Bush,republican
2000,Indiana,Warrick,18173,George W. Bush,republican
2000,Indiana,Warren,18171,George W. Bush,republican
2000,Indiana,Wabash,18169,George W. Bush,republican
2000,Indiana,Vigo,18167,George W. Bush,republican
2000,Indiana,Vermillion,18165,Al Gore,democrat
2000,Indiana,Vanderburgh,18163,George W. Bush,republican
2000,Indiana,Union,18161,George W. Bush,republican
2000,Indiana,Tipton,18159,George W. Bush,republican
2000,Indiana,Tippecanoe,18157,George W. Bush,republican
2000,Indiana,Switzerland,18155,George W. Bush,republican
2000,Indiana,Sullivan,18153,George W. Bush,republican
2000,Indiana,Steuben,18151,George W. Bush,republican
2000,Indiana,Starke,18149,George W. Bush,republican
2000,Indiana,Spencer,18147,George W. Bush,republican
2000,Indiana,Shelby,18145,George W. Bush,republican
2000,Indiana,Scott,18143,Al Gore,democrat
2000,Indiana,St. Joseph,18141,Al Gore,democrat
2000,Indiana,Rush,18139,George W. Bush,republican
2000,Indiana,Ripley,18137,George W. Bush,republican
2000,Indiana,Randolph,18135,George W. Bush,republican
2000,Indiana,Putnam,18133,George W. Bush,republican
2000,Indiana,Pulaski,18131,George W. Bush,republican
2000,Indiana,Posey,18129,George W. Bush,republican
2000,Indiana,Porter,18127,George W. Bush,republican
2000,Indiana,Pike,18125,George W. Bush,republican
2000,Indiana,Perry,18123,Al Gore,democrat
2000,Indiana,Parke,18121,George W. Bush,republican
2000,Indiana,Owen,18119,George W. Bush,republican
2000,Indiana,Orange,18117,George W. Bush,republican
2000,Indiana,Ohio,18115,George W. Bush,republican
2000,Indiana,Noble,18113,George W. Bush,republican
2000,Indiana,Newton,18111,George W. Bush,republican
2000,Indiana,Morgan,18109,George W. Bush,republican
2000,Indiana,Montgomery,18107,George W. Bush,republican
2000,Indiana,Monroe,18105,George W. Bush,republican
2000,Indiana,Miami,18103,George W. Bush,republican
2000,Indiana,Martin,18101,George W. Bush,republican
2000,Indiana,Marshall,18099,George W. Bush,republican
2000,Indiana,Marion,18097,George W. Bush,republican
2000,Indiana,Madison,18095,George W. Bush,republican
2000,Indiana,Lawrence,18093,George W. Bush,republican
2000,Indiana,LaPorte,18091,Al Gore,democrat
2000,Indiana,Lake,18089,Al Gore,democrat
2000,Indiana,LaGrange,18087,George W. Bush,republican
2000,Indiana,Kosciusko,18085,George W. Bush,republican
2000,Indiana,Knox,18083,George W. Bush,republican
2000,Indiana,Johnson,18081,George W. Bush,republican
2000,Indiana,Jennings,18079,George W. Bush,republican
2000,Indiana,Jefferson,18077,George W. Bush,republican
2000,Indiana,Jay,18075,George W. Bush,republican
2000,Indiana,Jasper,18073,George W. Bush,republican
2000,Indiana,Jackson,18071,George W. Bush,republican
2000,Indiana,Huntington,18069,George W. Bush,republican
2000,Indiana,Howard,18067,George W. Bush,republican
2000,Indiana,Henry,18065,George W. Bush,republican
2000,Indiana,Hendricks,18063,George W. Bush,republican
2000,Indiana,Harrison,18061,George W. Bush,republican
2000,Indiana,Hancock,18059,George W. Bush,republican
2000,Indiana,Hamilton,18057,George W. Bush,republican
2000,Indiana,Greene,18055,George W. Bush,republican
2000,Indiana,Grant,18053,George W. Bush,republican
2000,Indiana,Gibson,18051,George W. Bush,republican
2000,Indiana,Fulton,18049,George W. Bush,republican
2000,Indiana,Franklin,18047,George W. Bush,republican
2000,Indiana,Fountain,18045,George W. Bush,republican
2000,Indiana,Floyd,18043,George W. Bush,republican
2000,Indiana,Fayette,18041,George W. Bush,republican
2000,Indiana,Elkhart,18039,George W. Bush,republican
2000,Indiana,Dubois,18037,George W. Bush,republican
2000,Indiana,Delaware,18035,George W. Bush,republican
2000,Indiana,DeKalb,18033,George W. Bush,republican
2000,Indiana,Decatur,18031,George W. Bush,republican
2000,Indiana,Dearborn,18029,George W. Bush,republican
2000,Indiana,Daviess,18027,George W. Bush,republican
2000,Indiana,Crawford,18025,George W. Bush,republican
2000,Indiana,Clinton,18023,George W. Bush,republican
2000,Indiana,Clay,18021,George W. Bush,republican
2000,Indiana,Clark,18019,George W. Bush,republican
2000,Indiana,Cass,18017,George W. Bush,republican
2000,Indiana,Carroll,18015,George W. Bush,republican
2000,Indiana,Brown,18013,George W. Bush,republican
2000,Indiana,Boone,18011,George W. Bush,republican
2000,Indiana,Blackford,18009,George W. Bush,republican
2000,Indiana,Benton,18007,George W. Bush,republican
2000,Indiana,Bartholomew,18005,George W. Bush,republican
2000,Indiana,Allen,18003,George W. Bush,republican
2000,Indiana,Adams,18001,George W. Bush,republican
2000,Illinois,Woodford,17203,George W. Bush,republican
2000,Illinois,Winnebago,17201,George W. Bush,republican
2000,Illinois,Williamson,17199,George W. Bush,republican
2000,Illinois,Will,17197,George W. Bush,republican
2000,Illinois,Whiteside,17195,Al Gore,democrat
2000,Illinois,White,17193,George W. Bush,republican
2000,Illinois,Wayne,17191,George W. Bush,republican
2000,Illinois,Washington,17189,George W. Bush,republican
2000,Illinois,Warren,17187,George W. Bush,republican
2000,Illinois,Wabash,17185,George W. Bush,republican
2000,Illinois,Vermilion,17183,George W. Bush,republican
2000,Illinois,Union,17181,George W. Bush,republican
2000,Illinois,Tazewell,17179,George W. Bush,republican
2000,Illinois,Stephenson,17177,George W. Bush,republican
2000,Illinois,Stark,17175,George W. Bush,republican
2000,Illinois,Shelby,17173,George W. Bush,republican
2000,Illinois,Scott,17171,George W. Bush,republican
2000,Illinois,Schuyler,17169,George W. Bush,republican
2000,Illinois,Sangamon,17167,George W. Bush,republican
2000,Illinois,Saline,17165,George W. Bush,republican
2000,Illinois,St. Clair,17163,Al Gore,democrat
2000,Illinois,Rock Island,17161,Al Gore,democrat
2000,Illinois,Richland,17159,George W. Bush,republican
2000,Illinois,Randolph,17157,George W. Bush,republican
2000,Illinois,Putnam,17155,Al Gore,democrat
2000,Illinois,Pulaski,17153,Al Gore,democrat
2000,Illinois,Pope,17151,George W. Bush,republican
2000,Illinois,Pike,17149,George W. Bush,republican
2000,Illinois,Piatt,17147,George W. Bush,republican
2000,Illinois,Perry,17145,Al Gore,democrat
2000,Illinois,Peoria,17143,Al Gore,democrat
2000,Illinois,Ogle,17141,George W. Bush,republican
2000,Illinois,Moultrie,17139,George W. Bush,republican
2000,Illinois,Morgan,17137,George W. Bush,republican
2000,Illinois,Montgomery,17135,Al Gore,democrat
2000,Illinois,Monroe,17133,George W. Bush,republican
2000,Illinois,Mercer,17131,Al Gore,democrat
2000,Illinois,Menard,17129,George W. Bush,republican
2000,Illinois,Massac,17127,George W. Bush,republican
2000,Illinois,Mason,17125,George W. Bush,republican
2000,Illinois,Marshall,17123,George W. Bush,republican
2000,Illinois,Marion,17121,George W. Bush,republican
2000,Illinois,Madison,17119,Al Gore,democrat
2000,Illinois,Macoupin,17117,Al Gore,democrat
2000,Illinois,Macon,17115,Al Gore,democrat
2000,Illinois,McLean,17113,George W. Bush,republican
2000,Illinois,McHenry,17111,George W. Bush,republican
2000,Illinois,McDonough,17109,George W. Bush,republican
2000,Illinois,Logan,17107,George W. Bush,republican
2000,Illinois,Livingston,17105,George W. Bush,republican
2000,Illinois,Lee,17103,George W. Bush,republican
2000,Illinois,Lawrence,17101,George W. Bush,republican
2000,Illinois,LaSalle,17099,Al Gore,democrat
2000,Illinois,Lake,17097,George W. Bush,republican
2000,Illinois,Knox,17095,Al Gore,democrat
2000,Illinois,Kendall,17093,George W. Bush,republican
2000,Illinois,Kankakee,17091,George W. Bush,republican
2000,Illinois,Kane,17089,George W. Bush,republican
2000,Illinois,Johnson,17087,George W. Bush,republican
2000,Illinois,Jo Daviess,17085,George W. Bush,republican
2000,Illinois,Jersey,17083,George W. Bush,republican
2000,Illinois,Jefferson,17081,George W. Bush,republican
2000,Illinois,Jasper,17079,George W. Bush,republican
2000,Illinois,Jackson,17077,Al Gore,democrat
2000,Illinois,Iroquois,17075,George W. Bush,republican
2000,Illinois,Henry,17073,Al Gore,democrat
2000,Illinois,Henderson,17071,Al Gore,democrat
2000,Illinois,Hardin,17069,George W. Bush,republican
2000,Illinois,Hancock,17067,George W. Bush,republican
2000,Illinois,Hamilton,17065,George W. Bush,republican
2000,Illinois,Grundy,17063,George W. Bush,republican
2000,Illinois,Greene,17061,George W. Bush,republican
2000,Illinois,Gallatin,17059,Al Gore,democrat
2000,Illinois,Fulton,17057,Al Gore,democrat
2000,Illinois,Franklin,17055,Al Gore,democrat
2000,Illinois,Ford,17053,George W. Bush,republican
2000,Illinois,Fayette,17051,George W. Bush,republican
2000,Illinois,Effingham,17049,George W. Bush,republican
2000,Illinois,Edwards,17047,George W. Bush,republican
2000,Illinois,Edgar,17045,George W. Bush,republican
2000,Illinois,DuPage,17043,George W. Bush,republican
2000,Illinois,Douglas,17041,George W. Bush,republican
2000,Illinois,De Witt,17039,George W. Bush,republican
2000,Illinois,DeKalb,17037,George W. Bush,republican
2000,Illinois,Cumberland,17035,George W. Bush,republican
2000,Illinois,Crawford,17033,George W. Bush,republican
2000,Illinois,Cook,17031,Al Gore,democrat
2000,Illinois,Coles,17029,George W. Bush,republican
2000,Illinois,Clinton,17027,George W. Bush,republican
2000,Illinois,Clay,17025,George W. Bush,republican
2000,Illinois,Clark,17023,George W. Bush,republican
2000,Illinois,Christian,17021,George W. Bush,republican
2000,Illinois,Champaign,17019,Al Gore,democrat
2000,Illinois,Cass,17017,George W. Bush,republican
2000,Illinois,Carroll,17015,George W. Bush,republican
2000,Illinois,Calhoun,17013,Al Gore,democrat
2000,Illinois,Bureau,17011,George W. Bush,republican
2000,Illinois,Brown,17009,George W. Bush,republican
2000,Illinois,Boone,17007,George W. Bush,republican
2000,Illinois,Bond,17005,George W. Bush,republican
2000,Illinois,Alexander,17003,Al Gore,democrat
2000,Illinois,Adams,17001,George W. Bush,republican
2000,Idaho,Washington,16087,George W. Bush,republican
2000,Idaho,Valley,16085,George W. Bush,republican
2000,Idaho,Twin Falls,16083,George W. Bush,republican
2000,Idaho,Teton,16081,George W. Bush,republican
2000,Idaho,Shoshone,16079,George W. Bush,republican
2000,Idaho,Power,16077,George W. Bush,republican
2000,Idaho,Payette,16075,George W. Bush,republican
2000,Idaho,Owyhee,16073,George W. Bush,republican
2000,Idaho,Oneida,16071,George W. Bush,republican
2000,Idaho,Nez Perce,16069,George W. Bush,republican
2000,Idaho,Minidoka,16067,George W. Bush,republican
2000,Idaho,Madison,16065,George W. Bush,republican
2000,Idaho,Lincoln,16063,George W. Bush,republican
2000,Idaho,Lewis,16061,George W. Bush,republican
2000,Idaho,Lemhi,16059,George W. Bush,republican
2000,Idaho,Latah,16057,George W. Bush,republican
2000,Idaho,Kootenai,16055,George W. Bush,republican
2000,Idaho,Jerome,16053,George W. Bush,republican
2000,Idaho,Jefferson,16051,George W. Bush,republican
2000,Idaho,Idaho,16049,George W. Bush,republican
2000,Idaho,Gooding,16047,George W. Bush,republican
2000,Idaho,Gem,16045,George W. Bush,republican
2000,Idaho,Fremont,16043,George W. Bush,republican
2000,Idaho,Franklin,16041,George W. Bush,republican
2000,Idaho,Elmore,16039,George W. Bush,republican
2000,Idaho,Custer,16037,George W. Bush,republican
2000,Idaho,Clearwater,16035,George W. Bush,republican
2000,Idaho,Clark,16033,George W. Bush,republican
2000,Idaho,Cassia,16031,George W. Bush,republican
2000,Idaho,Caribou,16029,George W. Bush,republican
2000,Idaho,Canyon,16027,George W. Bush,republican
2000,Idaho,Camas,16025,George W. Bush,republican
2000,Idaho,Butte,16023,George W. Bush,republican
2000,Idaho,Boundary,16021,George W. Bush,republican
2000,Idaho,Bonneville,16019,George W. Bush,republican
2000,Idaho,Bonner,16017,George W. Bush,republican
2000,Idaho,Boise,16015,George W. Bush,republican
2000,Idaho,Blaine,16013,Al Gore,democrat
2000,Idaho,Bingham,16011,George W. Bush,republican
2000,Idaho,Benewah,16009,George W. Bush,republican
2000,Idaho,Bear Lake,16007,George W. Bush,republican
2000,Idaho,Bannock,16005,George W. Bush,republican
2000,Idaho,Adams,16003,George W. Bush,republican
2000,Idaho,Ada,16001,George W. Bush,republican
2000,Hawaii,Maui,15009,Al Gore,democrat
2000,Hawaii,Kauai,15007,Al Gore,democrat
2000,Hawaii,Honolulu,15003,Al Gore,democrat
2000,Hawaii,Hawaii,15001,Al Gore,democrat
2000,Georgia,Worth,13321,George W. Bush,republican
2000,Georgia,Wilkinson,13319,Al Gore,democrat
2000,Georgia,Wilkes,13317,George W. Bush,republican
2000,Georgia,Wilcox,13315,George W. Bush,republican
2000,Georgia,Whitfield,13313,George W. Bush,republican
2000,Georgia,White,13311,George W. Bush,republican
2000,Georgia,Wheeler,13309,George W. Bush,republican
2000,Georgia,Webster,13307,Al Gore,democrat
2000,Georgia,Wayne,13305,George W. Bush,republican
2000,Georgia,Washington,13303,Al Gore,democrat
2000,Georgia,Warren,13301,Al Gore,democrat
2000,Georgia,Ware,13299,George W. Bush,republican
2000,Georgia,Walton,13297,George W. Bush,republican
2000,Georgia,Walker,13295,George W. Bush,republican
2000,Georgia,Upson,13293,George W. Bush,republican
2000,Georgia,Union,13291,George W. Bush,republican
